sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
1992-12-21;;;;35,000;34,000;34,500;;47040;1605897;28;
1992-12-18;;;;36,000;34,500;34,500;;164608;5813184;48;
1992-12-17;;;;34,500;34,000;34,500;;156000;5379000;29;
1992-12-16;;;;35,000;33,500;34,000;;136216;4628594;55;
1992-12-15;;;;36,000;34,500;35,000;;99678;3514427;51;
1992-12-14;;;;37,000;35,500;35,500;;94580;3414930;23;
1992-12-11;;;;36,000;33,000;35,500;;171626;5799164;55;
1992-12-10;;;;36,500;35,000;36,500;;144717;5185872;60;
1992-12-09;;;;35,000;33,000;35,000;;99000;3454200;50;
1992-12-08;;;;33,500;32,000;33,000;;72300;2374650;37;
1992-12-07;;;;32,000;30,000;32,000;;27742;851231;31;
1992-12-04;;;;31,000;29,500;30,500;;52820;1607785;49;
1992-12-03;;;;33,500;29,500;29,500;;117200;3670950;61;
1992-12-02;;;;35,000;33,000;33,500;;48900;1637750;32;
1992-12-01;;;;36,000;33,500;35,000;;129692;4537170;80;
1992-11-30;;;;33,500;32,500;32,500;;57548;1911084;44;
1992-11-27;;;;35,500;33,500;33,500;;61700;2128150;57;
1992-11-26;;;;36,000;32,000;34,500;;187770;6386420;90;
1992-11-25;;;;31,000;27,000;30,000;;269130;7961935;77;
1992-11-24;;;;26,500;23,000;26,500;;105900;2642100;26;
1992-11-23;;;;24,000;22,000;22,000;;62368;1419946;36;
1992-11-20;;;;23,000;21,000;22,500;;490800;10929500;49;
1992-11-19;;;;22,000;20,000;21,500;;125273;2686438;34;
1992-11-18;;;;23,000;21,500;22,000;;58158;1281926;20;
1992-11-17;;;;23,000;22,000;22,500;;14045;316940;27;
1992-11-16;;;;23,500;23,000;23,000;;8300;192400;19;
1992-11-13;;;;23,500;23,000;23,000;;12385;286817;21;
1992-11-12;;;;24,500;23,500;23,500;;16432;397052;16;
1992-11-11;;;;26,000;25,000;25,000;;6088;154135;16;
1992-11-10;;;;26,000;25,500;26,000;;78204;2030804;27;
1992-11-09;;;;26,500;25,500;26,500;;17820;460810;18;
1992-11-06;;;;26,000;25,500;26,000;;6300;161450;7;
1992-11-05;;;;25,500;25,000;25,000;;8359;211475;13;
1992-11-04;;;;25,500;25,000;25,000;;82866;2074936;19;
1992-11-03;;;;25,500;25,000;25,500;;61100;1537850;31;
1992-11-02;;;;26,000;25,500;25,500;;10960;279680;8;
1992-10-30;;;;26,000;25,500;26,000;;74900;1925850;17;
1992-10-29;;;;27,000;26,000;26,000;;3647;96969;13;
1992-10-28;;;;28,500;28,000;28,000;;21139;593061;18;
1992-10-27;;;;29,000;28,500;28,500;;59520;1725680;24;
1992-10-26;;;;30,000;28,500;29,500;;62771;1846359;26;
1992-10-23;;;;29,500;29,000;29,000;;74000;2182400;10;
1992-10-22;;;;30,500;29,500;29,500;;90200;2684800;22;
1992-10-21;;;;30,000;28,000;30,000;;5059;150452;17;
1992-10-20;;;;28,000;27,000;28,000;;8100;226600;9;
1992-10-19;;;;29,000;27,000;27,000;;13072;361209;15;
1992-10-16;;;;29,000;28,000;29,000;;16028;463582;13;
1992-10-15;;;;30,000;27,000;30,000;;17600;510100;14;
1992-10-14;;;;30,000;29,000;30,000;;20342;606775;30;
1992-10-13;;;;31,000;30,000;31,000;;9595;291450;15;
1992-10-12;;;;30,000;29,000;29,500;;15760;463670;13;
1992-10-09;;;;30,000;29,000;30,000;;8240;246800;15;
1992-10-08;;;;31,000;29,000;30,000;;16090;479175;37;
1992-10-07;;;;30,000;27,000;30,000;;13500;376800;12;
1992-10-06;;;;27,000;26,000;26,500;;14003;369214;25;
1992-10-05;;;;28,000;26,000;26,000;;14052;376520;31;
1992-10-02;;;;30,000;28,500;29,000;;19200;564088;25;
1992-10-01;;;;32,000;29,000;30,000;;88311;2678312;55;
1992-09-30;;;;30,000;26,000;29,000;;99579;2957798;57;
1992-09-29;;;;26,000;25,000;25,000;;34930;893750;22;
1992-09-28;;;;27,000;25,000;27,000;;81028;2168928;26;
1992-09-25;;;;28,000;25,000;26,500;;54275;1428343;45;
1992-09-24;;;;27,000;24,500;26,000;;53880;1373980;42;
1992-09-23;;;;24,000;23,000;23,000;;49460;1147550;55;
1992-09-22;;;;30,000;23,000;25,000;;127690;3060736;80;
1992-09-21;;;;32,000;25,000;25,000;;91809;2589538;92;
1992-09-18;;;;30,000;25,000;29,000;;216858;5984208;108;
1992-09-17;;;;28,000;25,000;25,000;;72476;1863254;83;
1992-09-16;;;;31,000;29,000;30,000;;19361;579930;14;
1992-09-15;;;;33,000;31,000;32,000;;46730;1482890;29;
1992-09-14;;;;34,000;31,000;32,000;;42542;1373902;25;
1992-09-11;;;;29,000;27,000;29,000;;95610;2687380;40;
1992-09-10;;;;30,000;26,500;26,500;;36110;986770;43;
1992-09-09;;;;28,500;25,000;27,000;;150200;4091800;50;
1992-09-08;;;;31,000;26,000;26,000;;80150;2170375;39;
1992-09-07;;;;35,000;30,000;31,000;;48526;1537187;36;
1992-09-04;;;;36,500;35,000;35,000;;80808;2868692;42;
1992-09-03;;;;38,000;37,000;37,000;;14090;529030;18;
1992-09-02;;;;38,000;37,500;38,000;;24011;911418;17;
1992-09-01;;;;40,000;37,500;37,500;;22659;871672;34;
1992-08-31;;;;40,000;39,500;40,000;;42400;1691000;11;
1992-08-28;;;;42,000;39,000;39,000;;32384;1289944;36;
1992-08-27;;;;43,000;39,500;42,000;;71101;2870731;33;
1992-08-26;;;;37,500;36,500;37,500;;14209;525681;36;
1992-08-25;;;;37,000;36,000;36,500;;26516;968342;42;
1992-08-24;;;;38,000;37,000;37,500;;11710;440670;16;
1992-08-21;;;;39,000;37,000;38,000;;31650;1194200;27;
1992-08-20;;;;38,000;35,000;36,000;;24524;897924;28;
1992-08-19;;;;38,000;35,000;35,500;;73260;2605800;47;
1992-08-18;;;;40,000;35,000;39,500;;12925;507197;30;
1992-08-17;;;;43,000;40,000;40,500;;10895;450077;24;
1992-08-14;;;;42,000;39,000;42,000;;29211;1159632;43;
1992-08-13;;;;41,000;40,000;40,000;;14000;562200;20;
1992-08-12;;;;43,500;41,000;41,000;;5650;239400;13;
1992-08-11;;;;45,000;44,000;45,000;;6802;303059;16;
1992-08-10;;;;46,500;44,000;44,500;;72900;3295600;25;
1992-08-07;;;;47,000;46,500;46,500;;10507;493179;19;
1992-08-06;;;;47,500;47,000;47,500;;44000;2086000;13;
1992-08-05;;;;49,000;48,000;48,000;;5414;261534;16;
1992-08-04;;;;49,500;49,500;49,500;;19000;940500;18;
1992-08-03;;;;50,000;49,500;49,500;;30100;1499400;12;
1992-07-31;;;;51,000;49,500;50,000;;52690;2634800;17;
1992-07-30;;;;50,000;49,500;50,000;;85360;4263850;17;
1992-07-29;;;;50,000;50,000;50,000;;34650;1732500;13;
1992-07-28;;;;50,000;50,000;50,000;;31200;1560000;11;
1992-07-27;;;;50,000;50,000;50,000;;9365;468250;12;
1992-07-24;;;;50,000;49,500;50,000;;18900;942000;12;
1992-07-23;;;;51,000;49,500;49,500;;55150;2742600;26;
1992-07-22;;;;51,000;50,000;51,000;;12940;654240;16;
1992-07-21;;;;51,500;50,500;51,000;;3589;183754;18;
1992-07-20;;;;50,500;48,000;50,000;;93620;4612460;36;
1992-07-17;;;;51,000;50,000;50,000;;39678;1984600;22;
1992-07-16;;;;51,500;50,500;51,000;;41743;2133964;17;
1992-07-15;;;;51,000;50,500;50,500;;65404;3305454;19;
1992-07-14;;;;51,000;50,000;51,000;;67650;3436777;30;
1992-07-13;;;;51,000;50,000;50,000;;5941;300591;18;
1992-07-10;;;;52,000;51,000;51,000;;22450;1145650;29;
1992-07-09;;;;52,000;50,000;51,000;;4186;210700;17;
1992-07-08;;;;49,000;48,000;48,000;;9900;476800;16;
1992-07-07;;;;50,000;47,000;48,000;;22370;1079560;22;
1992-07-06;;;;51,000;49,500;49,500;;26630;1334900;26;
1992-07-03;;;;51,500;51,000;51,500;;52344;2676444;20;
1992-07-02;;;;51,500;51,000;51,500;;16543;846889;15;
1992-07-01;;;;52,500;51,000;51,000;;8401;431751;13;
1992-06-30;;;;53,000;52,000;52,500;;87741;4606920;23;
1992-06-29;;;;53,000;51,500;51,500;;37422;1949605;23;
1992-06-26;;;;53,000;53,000;53,000;;1405;74465;9;
1992-06-25;;;;56,000;54,000;54,000;;60500;3297950;24;
1992-06-24;;;;55,000;54,000;54,500;;39423;2160540;25;
1992-06-23;;;;54,000;52,500;54,000;;18044;951610;20;
1992-06-22;;;;52,500;51,000;52,000;;33860;1751120;30;
1992-06-18;;;;52,000;49,500;51,000;;25303;1273923;30;
1992-06-17;;;;53,500;52,000;52,000;;11164;587457;23;
1992-06-16;;;;57,000;53,000;53,000;;76363;4249018;43;
1992-06-15;;;;55,000;52,000;54,500;;131982;7067034;41;
1992-06-12;;;;54,000;51,500;51,500;;86481;4545993;29;
1992-06-11;;;;54,000;53,000;53,000;;4974;264856;22;
1992-06-10;;;;55,500;51,000;54,000;;32196;1772374;20;
1992-06-09;;;;55,000;51,000;51,000;;26441;1398973;21;
1992-06-05;;;;56,000;54,500;55,000;;17338;951590;17;
1992-06-04;;;;56,000;55,500;55,500;;12387;693378;20;
1992-06-03;;;;57,000;55,000;57,000;;43378;2434920;27;
1992-06-02;;;;60,000;55,000;55,000;;18450;1076400;26;
1992-06-01;;;;60,000;59,000;60,000;;6688;397280;15;
1992-05-29;;;;63,000;59,000;59,000;;18110;1123330;6;
1992-05-27;;;;60,000;60,000;60,000;;5549;332940;9;
1992-05-26;;;;63,000;61,000;61,000;;4520;281960;8;
1992-05-25;;;;64,000;62,000;64,000;;2500;159200;9;
1992-05-22;;;;65,500;65,000;65,000;;4600;299100;10;
1992-05-21;;;;67,000;66,000;66,000;;43117;2877624;34;
1992-05-20;;;;67,000;66,000;67,000;;195495;13068970;11;
1992-05-19;;;;65,500;65,000;65,000;;1549;100985;13;
1992-05-18;;;;66,000;64,000;65,000;;3280;213000;10;
1992-05-15;;;;66,000;65,000;66,000;;2031;133446;10;
1992-05-14;;;;70,000;68,000;68,000;;1913;131284;8;
1992-05-13;;;;71,000;71,000;71,000;;6807;483297;12;
1992-05-12;;;;71,500;71,000;71,000;;11920;850420;11;
1992-05-11;;;;72,000;72,000;72,000;;600;43200;2;
1992-05-08;;;;73,000;71,000;71,000;;6770;487890;18;
1992-05-07;;;;75,000;73,500;75,000;;1495;111082;9;
1992-05-06;;;;75,000;73,500;75,000;;3982;294577;16;
1992-05-05;;;;73,500;73,000;73,000;;5320;390120;10;
1992-05-04;;;;74,000;74,000;74,000;;20260;1499240;24;
1992-04-30;;;;73,500;73,000;73,000;;2624;192052;9;
1992-04-29;;;;74,000;73,500;73,500;;19285;1422040;11;
1992-04-28;;;;74,000;73,500;74,000;;9950;736200;10;
1992-04-27;;;;74,500;73,500;74,000;;12971;964729;9;
1992-04-24;;;;74,500;74,000;74,000;;598;44382;10;
1992-04-23;;;;74,500;73,000;74,500;;26370;1962365;11;
1992-04-22;;;;73,000;72,500;73,000;;3370;244525;12;
1992-04-21;;;;74,000;73,000;73,000;;34051;2502848;24;
1992-04-16;;;;75,000;74,000;74,000;;3667;272225;9;
1992-04-15;;;;74,000;72,000;72,500;;26900;1951775;10;
1992-04-14;;;;72,500;71,000;72,000;;5835;416950;23;
1992-04-10;;;;71,000;70,000;71,000;;10261;721120;27;
1992-04-09;;;;76,000;70,000;70,000;;5308;375884;12;
1992-04-08;;;;78,000;77,000;77,000;;26468;2063036;5;
1992-04-07;;;;78,500;77,500;78,500;;8100;632650;11;
1992-04-06;;;;78,500;78,000;78,500;;7660;600880;11;
1992-04-03;;;;80,000;77,500;78,500;;10531;820352;16;
1992-04-02;;;;80,000;79,000;80,000;;9969;792351;12;
1992-04-01;;;;79,500;78,000;78,000;;2945;231355;18;
1992-03-31;;;;79,000;79,000;79,000;;3975;314025;3;
1992-03-30;;;;80,000;78,000;80,000;;2110;165400;13;
1992-03-27;;;;80,000;78,000;80,000;;1900;150600;10;
1992-03-26;;;;79,000;78,000;78,000;;5714;445892;9;
1992-03-25;;;;78,000;78,000;78,000;;1100;85800;10;
1992-03-24;;;;81,000;80,000;80,000;;1650;132600;6;
1992-03-23;;;;81,000;80,000;80,000;;2020;162100;9;
1992-03-20;;;;82,000;81,000;81,000;;7252;589012;13;
1992-03-19;;;;82,000;80,000;82,000;;3915;317966;13;
1992-03-18;;;;81,000;81,000;81,000;;1335;108135;4;
1992-03-17;;;;84,000;82,000;82,000;;5900;486400;11;
1992-03-16;;;;83,000;82,000;83,000;;500;41300;2;
1992-03-13;;;;83,000;81,000;83,000;;5697;465603;29;
1992-03-12;;;;82,000;80,000;82,000;;5580;453760;11;
1992-03-11;;;;83,500;82,000;83,000;;12834;1066578;16;
1992-03-10;;;;84,000;82,000;84,000;;5498;460836;8;
1992-03-09;;;;84,000;82,000;82,000;;2006;167530;17;
1992-03-06;;;;84,000;80,000;84,000;;1352;112596;9;
1992-03-05;;;;84,000;83,000;84,000;;10757;902102;28;
1992-03-04;;;;85,000;82,000;83,000;;76033;6305879;35;
1992-03-03;;;;84,000;79,000;80,000;;60459;4841162;29;
1992-03-02;;;;78,000;75,000;78,000;;32800;2493100;9;
1992-02-28;;;;76,000;74,500;75,000;;10020;753270;29;
1992-02-27;;;;76,500;75,000;75,000;;18513;1405988;14;
1992-02-26;;;;77,000;75,000;75,000;;6216;472318;21;
1992-02-25;;;;77,000;76,000;77,000;;7075;542200;12;
1992-02-24;;;;77,000;75,000;77,000;;4000;304100;21;
1992-02-21;;;;78,000;75,500;76,000;;15464;1184603;19;
1992-02-20;;;;80,000;78,000;79,000;;20091;1586498;25;
1992-02-19;;;;80,000;78,000;78,000;;10832;856763;24;
1992-02-18;;;;84,000;81,500;82,000;;32803;2716034;34;
1992-02-17;;;;82,000;81,000;82,000;;12795;1046725;28;
1992-02-14;;;;84,500;82,000;82,000;;13477;1117119;18;
1992-02-13;;;;86,000;84,500;84,500;;4320;367964;8;
1992-02-12;;;;87,000;85,000;86,000;;12060;1042510;16;
1992-02-11;;;;86,500;85,000;85,000;;2934;250535;16;
1992-02-10;;;;87,000;86,000;86,000;;2570;222020;7;
1992-02-07;;;;89,000;88,000;88,000;;3172;280136;8;
1992-02-06;;;;90,000;89,000;89,000;;3402;305780;6;
1992-02-05;;;;90,000;90,000;90,000;;1050;94500;9;
1992-02-04;;;;92,000;90,000;91,000;;5279;482510;6;
1992-02-03;;;;91,000;90,000;90,000;;7550;680750;15;
1992-01-31;;;;91,500;91,000;91,000;;9475;866862;8;
1992-01-30;;;;91,000;90,000;91,000;;2100;190600;8;
1992-01-29;;;;90,000;90,000;90,000;;1200;108000;4;
1992-01-28;;;;92,000;90,000;92,000;;3942;361580;9;
1992-01-27;;;;92,000;92,000;92,000;;2600;239200;2;
1992-01-24;;;;92,000;91,000;92,000;;2660;243885;8;
1992-01-23;;;;93,000;91,000;93,000;;8853;816023;12;
1992-01-22;;;;91,000;90,500;91,000;;4933;448136;12;
1992-01-21;;;;91,000;90,500;91,000;;7195;654529;18;
1992-01-20;;;;91,000;88,000;90,500;;6151;551192;26;
1992-01-17;;;;88,000;88,000;88,000;;8404;739552;11;
1992-01-16;;;;90,000;89,000;89,000;;3008;269612;13;
1992-01-15;;;;90,000;88,000;90,000;;33115;2973520;17;
1992-01-14;;;;90,000;89,000;89,000;;12393;1108527;6;
1992-01-13;;;;92,000;91,000;91,000;;620;56700;4;
1992-01-10;;;;94,000;93,000;93,000;;1100;102800;4;
1992-01-09;;;;95,000;94,000;94,000;;11183;1061753;12;
1992-01-08;;;;94,000;92,000;94,000;;5064;471898;20;
1992-01-07;;;;94,000;92,000;92,000;;4440;414560;5;
1992-01-03;;;;94,000;92,000;94,000;;3405;316060;8;
1992-01-02;;;;95,000;95,000;95,000;;1320;125400;4;
1991-12-30;;;;99,000;97,000;98,000;;16440;1609378;22;
1991-12-27;;;;95,000;90,000;95,000;;6035;558758;19;
1991-12-23;;;;90,000;86,000;88,000;;2888;254550;15;
1991-12-20;;;;92,000;91,000;91,000;;4840;440680;3;
1991-12-19;;;;94,000;90,000;90,000;;4432;402757;19;
1991-12-18;;;;92,000;91,000;91,000;;6580;598980;13;
1991-12-17;;;;91,000;91,000;91,000;;2000;182000;14;
1991-12-16;;;;93,500;91,000;91,000;;3900;359200;13;
1991-12-13;;;;94,000;93,500;93,500;;7557;709079;18;
1991-12-12;;;;94,000;93,000;93,000;;34500;3215722;28;
1991-12-11;;;;96,000;95,000;95,000;;1355;129325;5;
1991-12-10;;;;99,000;97,000;97,000;;8640;851140;13;
1991-12-09;;;;100,000;100,000;100,000;;242;24200;6;
1991-12-06;;;;99,000;98,000;99,000;;985;97075;12;
1991-12-05;;;;100,000;98,000;98,000;;4514;445372;9;
1991-12-04;;;;100,000;99,000;100,000;;4194;419136;15;
1991-12-03;;;;103,000;101,000;102,000;;103311;10438812;13;
1991-12-02;;;;100,000;100,000;100,000;;1200;120000;11;
1991-11-29;;;;102,000;102,000;102,000;;2249;229398;12;
1991-11-28;;;;100,000;100,000;100,000;;5136;513600;18;
1991-11-27;;;;100,000;99,000;99,000;;2400;238600;4;
1991-11-26;;;;100,000;99,000;100,000;;5404;535196;9;
1991-11-25;;;;99,000;98,000;98,000;;5400;534200;4;
1991-11-22;;;;99,000;98,000;99,000;;1228;120944;11;
1991-11-20;;;;97,000;97,000;97,000;;600;58200;3;
1991-11-19;;;;99,000;99,000;99,000;;1510;149490;9;
1991-11-18;;;;99,000;99,000;99,000;;600;59400;2;
1991-11-15;;;;102,000;100,000;102,000;;5300;530800;9;
1991-11-14;;;;101,000;100,000;101,000;;1904;191600;9;
1991-11-13;;;;101,000;100,000;101,000;;82190;8299650;8;
1991-11-12;;;;102,000;100,000;102,000;;2910;291400;7;
1991-11-11;;;;102,000;101,000;101,000;;100600;10260800;3;
1991-11-08;;;;101,000;100,000;101,000;;3025;303500;17;
1991-11-07;;;;100,000;100,000;100,000;;5000;500000;4;
1991-11-06;;;;100,000;100,000;100,000;;550;55000;2;
1991-11-05;;;;103,000;102,000;103,000;;13804;1421208;10;
1991-11-04;;;;102,000;101,000;102,000;;568;57568;7;
1991-11-01;;;;102,000;100,000;102,000;;7205;731100;9;
1991-10-31;;;;100,000;99,000;99,000;;817;81500;9;
1991-10-30;;;;101,000;100,000;101,000;;3540;357140;10;
1991-10-29;;;;100,000;99,000;99,000;;6797;679447;15;
1991-10-24;;;;101,000;100,000;100,000;;2674;267974;15;
1991-10-22;;;;101,000;101,000;101,000;;806;81406;6;
1991-10-21;;;;102,000;100,000;102,000;;583;58700;9;
1991-10-18;;;;98,000;96,000;98,000;;5648;550904;8;
1991-10-17;;;;97,500;96,000;96,000;;1899;183908;12;
1991-10-16;;;;99,000;96,000;98,000;;2925;286600;12;
1991-10-15;;;;100,000;100,000;100,000;;3805;380500;9;
1991-10-14;;;;103,000;102,000;102,000;;3825;390975;7;
1991-10-11;;;;105,000;103,000;105,000;;1965;202795;8;
1991-10-10;;;;103,000;103,000;103,000;;4035;415605;6;
1991-10-09;;;;103,000;103,000;103,000;;2272;234016;5;
1991-10-08;;;;104,000;103,000;103,000;;4667;481201;15;
1991-10-04;;;;108,000;108,000;108,000;;1446;156168;6;
1991-10-03;;;;109,000;107,000;109,000;;1489;159791;13;
1991-10-02;;;;108,000;107,000;107,000;;7886;844602;8;
1991-10-01;;;;108,000;104,000;108,000;;7236;771146;14;
1991-09-27;;;;103,000;102,000;102,000;;1400;143000;12;
1991-09-26;;;;103,000;101,000;103,000;;1759;180617;10;
1991-09-25;;;;106,000;105,000;105,000;;1410;148460;6;
1991-09-24;;;;105,000;105,000;105,000;;400;42000;2;
1991-09-23;;;;108,000;105,000;108,000;;7067;761703;13;
1991-09-20;;;;107,000;106,000;106,000;;4918;525108;8;
1991-09-19;;;;107,000;106,000;107,000;;2451;261006;9;
1991-09-18;;;;106,000;106,000;106,000;;1140;120840;3;
1991-09-17;;;;106,000;103,000;106,000;;10216;1067248;13;
1991-09-16;;;;104,000;104,000;104,000;;1713;178152;4;
1991-09-13;;;;107,000;105,000;105,000;;3356;356707;13;
1991-09-12;;;;107,000;107,000;107,000;;400;42800;2;
1991-09-11;;;;108,000;105,000;108,000;;7505;800625;7;
1991-09-10;;;;104,000;101,000;103,000;;37055;3785135;16;
1991-09-09;;;;105,000;103,000;105,000;;6631;685024;10;
1991-09-06;;;;103,000;102,000;103,000;;34982;3572414;20;
1991-09-05;;;;103,000;102,000;103,000;;15020;1543852;13;
1991-09-04;;;;103,000;100,000;100,000;;18600;1872400;9;
1991-09-03;;;;105,000;104,000;104,000;;19977;2083808;15;
1991-09-02;;;;107,000;106,000;106,000;;13329;1423803;10;
1991-08-30;;;;105,000;102,000;105,000;;7882;817164;14;
1991-08-29;;;;103,000;102,000;102,000;;48129;4914158;19;
1991-08-28;;;;104,000;101,000;102,000;;52705;5390484;34;
1991-08-27;;;;107,000;101,000;102,000;;21836;2273436;16;
1991-08-26;;;;108,000;108,000;108,000;;1405;151740;9;
1991-08-23;;;;108,000;108,000;108,000;;4000;432000;15;
1991-08-22;;;;112,000;110,000;110,000;;18040;1992800;25;
1991-08-21;;;;120,000;111,000;120,000;;5428;649308;9;
1991-08-20;;;;115,000;110,000;115,000;;7665;856150;17;
1991-08-19;;;;110,000;110,000;110,000;;1000;110000;1;
1991-08-16;;;;122,000;119,000;119,000;;3068;372886;10;
1991-08-15;;;;123,000;123,000;123,000;;3460;425580;9;
1991-08-14;;;;122,000;120,000;122,000;;1517;183440;10;
1991-08-13;;;;120,000;120,000;120,000;;1353;162360;7;
1991-08-12;;;;120,000;118,000;120,000;;5815;691770;6;
1991-08-09;;;;117,000;116,000;117,000;;2644;308504;7;
1991-08-08;;;;116,000;116,000;116,000;;660;76560;3;
1991-08-07;;;;116,000;113,000;114,000;;5313;608395;12;
1991-08-06;;;;120,000;115,000;115,000;;13807;1594955;4;
1991-08-05;;;;124,000;121,000;121,000;;2102;257823;7;
1991-08-02;;;;131,000;127,000;127,000;;2229;285999;9;
1991-08-01;;;;133,000;132,000;132,000;;24941;3299212;20;
1991-07-31;;;;132,000;127,000;132,000;;12971;1707171;25;
1991-07-30;;;;128,000;126,000;127,000;;4591;583392;26;
1991-07-29;;;;126,000;126,000;126,000;;500;63000;2;
1991-07-26;;;;126,000;125,000;126,000;;4783;604275;15;
1991-07-25;;;;125,000;124,000;124,000;;8327;1040148;23;
1991-07-24;;;;126,000;125,000;126,000;;1301;163125;3;
1991-07-23;;;;125,000;125,000;125,000;;1100;137500;3;
1991-07-22;;;;126,000;126,000;126,000;;4200;529200;3;
1991-07-19;;;;126,000;126,000;126,000;;9338;1176588;13;
1991-07-18;;;;126,000;124,000;125,000;;5258;658381;10;
1991-07-17;;;;127,000;124,000;126,000;;10434;1305664;20;
1991-07-16;;;;126,000;125,000;125,000;;2350;294300;10;
1991-07-15;;;;127,000;126,000;127,000;;5214;659178;9;
1991-07-12;;;;127,000;126,000;126,000;;2740;346580;9;
1991-07-11;;;;127,000;125,000;125,000;;8400;1055200;7;
1991-07-10;;;;127,000;125,000;127,000;;2050;259550;16;
1991-07-09;;;;126,000;126,000;126,000;;2800;352800;2;
1991-07-08;;;;127,000;127,000;127,000;;3680;467360;4;
1991-07-05;;;;128,000;126,000;128,000;;4310;547970;16;
1991-07-04;;;;127,000;126,000;127,000;;7534;956418;4;
1991-07-03;;;;127,000;125,000;127,000;;1775;222775;17;
1991-07-02;;;;127,000;126,000;126,000;;3224;407124;13;
1991-07-01;;;;125,000;123,000;124,000;;3026;376424;14;
1991-06-28;;;;123,000;122,000;122,000;;2159;264152;7;
1991-06-27;;;;123,000;122,000;123,000;;1059;129798;11;
1991-06-26;;;;123,000;123,000;123,000;;707;86961;12;
1991-06-25;;;;124,000;122,000;124,000;;4790;591932;23;
1991-06-24;;;;123,000;122,000;123,000;;887;108614;11;
1991-06-20;;;;124,000;121,000;122,000;;6460;786560;11;
1991-06-19;;;;122,000;121,000;122,000;;28825;3511442;30;
1991-06-18;;;;120,000;120,000;120,000;;2269;272280;8;
1991-06-17;;;;123,000;120,000;120,000;;11880;1442700;23;
1991-06-14;;;;123,000;121,000;121,000;;500;60900;6;
1991-06-13;;;;127,000;127,000;127,000;;5706;724662;11;
1991-06-12;;;;127,000;127,000;127,000;;13746;1745742;19;
1991-06-11;;;;128,000;127,000;127,000;;2854;364612;3;
1991-06-10;;;;129,000;129,000;129,000;;4448;574092;6;
1991-06-07;;;;130,000;129,000;130,000;;10104;1312974;19;
1991-06-06;;;;129,000;127,000;129,000;;4000;515400;9;
1991-06-05;;;;129,000;127,000;127,000;;1952;250104;13;
1991-06-04;;;;130,000;129,000;130,000;;16317;2109410;10;
1991-06-03;;;;130,000;126,000;129,000;;30264;3902719;20;
1991-05-31;;;;126,000;124,000;126,000;;10499;1313766;14;
1991-05-30;;;;127,000;125,000;125,000;;3475;435325;3;
1991-05-29;;;;129,000;125,000;127,000;;48844;6242794;31;
1991-05-28;;;;126,000;120,000;124,000;;18392;2260531;32;
1991-05-27;;;;124,000;122,000;122,000;;24832;3040704;20;
1991-05-24;;;;122,000;119,000;122,000;;13319;1618663;16;
1991-05-23;;;;119,000;117,000;119,000;;14894;1768586;35;
1991-05-22;;;;119,000;117,000;117,000;;17233;2036294;9;
1991-05-21;;;;122,000;118,000;119,000;;23489;2850002;21;
1991-05-17;;;;115,000;115,000;115,000;;14000;1610000;10;
1991-05-16;;;;115,000;114,000;115,000;;1600;183800;2;
1991-05-15;;;;115,000;115,000;115,000;;10525;1210375;14;
1991-05-14;;;;116,000;115,000;115,000;;21200;2448600;10;
1991-05-13;;;;117,000;117,000;117,000;;1664;194688;12;
1991-05-10;;;;117,000;117,000;117,000;;2800;327600;3;
