sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2005-07-15;26,600;26,700;0;27,000;26,600;26,600;26,765;74680801;1999186627,65;4141;
2005-07-14;26,900;27,000;0;27,000;26,800;26,900;26,897;88014744;2367079369,17;4621;
2005-07-13;26,800;26,900;0;27,000;26,700;26,800;26,847;97866711;2627360650,89;4049;
2005-07-12;26,600;26,700;0;26,800;26,400;26,600;26,542;112852506;2995248190,3;4319;
2005-07-11;26,400;26,500;0;26,600;26,200;26,500;26,408;103572920;2733781825,26;5272;
2005-07-08;25,900;26,000;0;26,000;25,500;25,900;25,741;92938406;2392209114,16;3975;
2005-07-07;25,300;25,400;0;25,900;24,300;25,400;25,116;316901420;7960130597,44;10937;
2005-07-06;25,800;25,900;0;26,000;25,600;25,900;25,846;66107014;1708425064,86;3144;
2005-07-05;25,600;25,700;0;25,900;25,500;25,600;25,646;81533461;2091100951,14;3362;
2005-07-04;25,700;25,800;0;25,900;25,500;25,800;25,708;43580958;1120283085,11;2980;
2005-07-01;25,400;25,500;0;25,500;24,800;25,500;25,153;145999939;3683199713,11;3823;
2005-06-30;25,100;25,200;0;25,500;25,100;25,100;25,323;72753994;1842494479,73;3022;
2005-06-29;25,400;25,500;0;25,600;25,300;25,400;25,462;75967996;1934079499,52;3451;
2005-06-28;25,100;25,200;0;25,500;25,000;25,200;25,280;97535973;2465826377,91;4800;
2005-06-27;25,200;25,300;0;25,700;25,200;25,200;25,442;141808988;3608522404,92;6987;
2005-06-23;26,100;26,200;0;26,300;25,400;26,200;26,009;180257122;4687381265,73;7068;
2005-06-22;25,300;25,400;0;25,400;25,200;25,400;25,304;95949332;2386326941,05;4054;
2005-06-21;25,200;25,300;0;25,300;24,900;25,200;25,085;101053873;2412400336,29;5110;
2005-06-20;24,800;24,900;0;24,900;24,300;24,800;24,593;107052924;2576017616,38;4012;
2005-06-17;24,200;24,300;0;24,500;24,200;24,200;24,341;72421708;1762621005,25;3480;
2005-06-16;24,200;24,300;0;24,400;24,100;24,200;24,250;68773879;1668083433,4;2910;
2005-06-15;24,100;24,200;0;24,400;24,100;24,200;24,229;61176505;1482239538,55;3331;
2005-06-14;24,200;24,300;0;24,300;23,800;24,300;24,049;158144170;3803057034,94;4384;
2005-06-13;23,800;23,900;0;24,100;23,700;23,800;23,896;80251131;1917703059,76;3905;
2005-06-10;23,800;23,900;0;23,900;23,700;23,900;23,804;69572683;1655753131,58;3298;
2005-06-09;23,500;23,600;0;23,800;23,500;23,500;23,618;48709759;1150301581,44;2656;
2005-06-08;23,700;23,800;0;23,800;23,500;23,700;23,652;65922066;1559147834,96;2957;
2005-06-07;23,500;23,600;0;23,600;23,300;23,600;23,490;68197297;1601934245,99;3291;
2005-06-03;23,400;23,500;0;23,900;23,300;23,500;23,676;171531767;4061197425,14;5624;
2005-06-02;23,500;23,600;0;23,600;23,400;23,500;23,496;69192852;1625652143,45;2774;
2005-06-01;23,400;23,500;0;23,500;23,200;23,400;23,348;77999525;1821221945,5;3126;
2005-05-31;23,300;23,400;0;23,600;23,300;23,400;23,434;101436215;2376023695,03;4772;
2005-05-30;23,200;23,300;0;23,300;23,000;23,300;23,184;28840349;668597423,43;2000;
2005-05-27;23,100;23,200;0;23,400;23,000;23,100;23,179;61542853;1426516734,1;3062;
2005-05-26;23,200;23,300;0;23,300;23,000;23,200;23,183;70184804;1627065712;2963;
2005-05-25;23,000;23,100;0;23,300;23,000;23,000;23,115;107161403;2444222931,43;2979;
2005-05-24;23,100;23,200;0;23,400;23,100;23,200;23,200;129279392;2935111619,15;3270;
2005-05-23;23,100;23,200;0;23,600;23,100;23,200;23,372;165199636;3769126380,48;5757;
2005-05-20;23,100;23,200;0;23,200;22,900;23,100;23,032;111807089;2574971284,05;4835;
2005-05-19;22,900;23,000;0;23,100;22,800;23,000;22,932;102649181;2353782451,6;4184;
2005-05-18;22,800;22,900;0;23,000;22,600;22,800;22,790;170477398;3885029228,47;5224;
2005-05-17;22,500;22,600;0;22,700;22,500;22,600;22,606;94509552;2134640893,36;4140;
2005-05-16;22,400;22,500;0;22,500;22,000;22,500;22,263;125472888;2793272239,3;3703;
2005-05-13;22,300;22,400;0;22,500;22,100;22,400;22,294;119653894;2667502540,7;3972;
2005-05-12;22,400;22,500;0;22,400;21,900;22,400;22,211;237866952;5280261272,7;7603;
2005-05-11;21,700;21,800;0;22,000;21,500;21,700;21,760;144168570;3137248646,66;3957;
2005-05-10;21,700;21,800;0;22,200;21,700;21,700;21,901;138689290;3039043431,68;4574;
2005-05-09;21,900;22,000;0;22,100;21,800;22,000;21,914;161004049;3528699503,13;6017;
2005-05-06;21,900;22,000;0;22,000;21,300;21,900;21,667;184240955;3989083135,95;8359;
2005-05-04;21,000;21,100;0;21,200;21,000;21,100;21,088;34794009;733662797,91;1507;
2005-05-03;21,000;21,100;0;21,000;20,700;21,000;20,917;84493807;1767775896,76;2653;
2005-05-02;20,900;21,000;0;21,300;20,900;20,900;21,061;87432522;1840888269,26;3379;
2005-04-29;20,800;20,900;0;21,100;20,700;20,900;20,928;132258943;2767704229,5;3576;
2005-04-28;20,800;20,900;0;21,200;20,600;20,900;20,830;124859885;2601111492,51;4082;
2005-04-27;20,900;21,000;0;21,200;20,800;20,900;20,996;167754174;3522206919,3;5070;
2005-04-26;21,200;21,300;0;21,500;21,200;21,300;21,305;74189692;1580933112,59;3335;
2005-04-25;21,300;21,400;0;21,600;21,200;21,400;21,302;152638814;3252555638,13;5234;
2005-04-22;21,600;21,700;0;22,200;21,500;21,600;21,785;448376580;9773980852,62;14048;
2005-04-21;20,700;20,800;0;21,000;20,100;20,800;20,681;306504353;6337698610,46;8682;
2005-04-20;20,100;20,200;0;20,400;19,900;20,100;20,121;96113477;1934026623,92;3921;
2005-04-19;20,000;20,100;0;20,400;19,800;20,000;20,154;114826208;2316502752,42;4351;
2005-04-18;20,100;20,200;0;20,200;19,700;20,100;19,909;218414093;4384018129,06;6087;
2005-04-15;20,100;20,200;0;20,500;20,200;20,200;20,313;184969098;3761421082,31;6456;
2005-04-14;20,800;20,900;0;21,100;20,700;20,900;20,955;177469345;3717832764,79;5520;
2005-04-13;20,800;20,900;0;20,900;20,600;20,900;20,778;180408389;3742913247,6;3803;
2005-04-12;20,500;20,600;0;20,700;20,400;20,500;20,552;71324182;1466035971,8;2506;
2005-04-11;20,600;20,700;0;20,800;20,400;20,700;20,650;76253233;1574637242,15;3789;
2005-04-08;20,600;20,700;0;20,700;20,200;20,600;20,501;106199640;2176641820,45;5354;
2005-04-07;20,200;20,300;0;20,300;19,900;20,200;20,140;205932742;4153485425,31;3134;
2005-04-06;20,100;20,200;0;20,300;19,900;20,200;20,125;141957512;2855653946,78;3219;
2005-04-05;20,100;20,200;0;20,200;20,000;20,100;20,115;123217171;2469947805,3;2999;
2005-04-04;19,900;20,000;0;20,200;19,900;19,900;19,954;83333600;1663008178,1;2461;
2005-04-01;20,200;20,300;0;20,300;19,900;20,200;20,116;101798589;2041183042,5;3178;
2005-03-31;19,900;20,000;0;20,300;19,900;19,900;20,070;72590279;1456092930,09;2845;
2005-03-30;19,900;20,000;0;20,000;19,700;20,000;19,929;210802621;4206269401,57;2574;
2005-03-29;20,000;20,100;0;20,100;19,800;20,000;19,976;67100977;1340713869,12;2879;
2005-03-24;20,100;20,200;0;20,300;20,000;20,100;20,160;52968730;1065697647,25;1771;
2005-03-23;20,200;20,300;0;20,300;19,600;20,300;19,957;129021693;2574825783,82;4123;
2005-03-22;19,900;20,000;0;20,100;19,700;19,900;19,856;126169064;2517163501,11;3227;
2005-03-21;19,600;19,700;0;20,100;19,500;19,700;19,746;122227435;2439261115;4712;
2005-03-18;19,900;20,000;0;20,100;19,900;19,900;19,986;59085408;1180706576,5;2537;
2005-03-17;19,900;20,000;0;20,100;19,800;19,900;19,945;106578683;2125711102,97;3512;
2005-03-16;19,800;19,900;0;20,400;19,800;19,800;20,020;231345352;4632624449,15;8253;
2005-03-15;20,500;20,600;0;20,800;20,400;20,500;20,585;105994814;2182189974,99;3198;
2005-03-14;20,400;20,500;0;20,600;20,200;20,500;20,374;114239013;2328049466,33;3608;
2005-03-11;20,600;20,700;0;20,900;20,500;20,600;20,720;127909083;2650104490,83;4727;
2005-03-10;20,300;20,400;0;20,600;20,300;20,300;20,468;65574222;1342175241,9;2863;
2005-03-09;20,600;20,700;0;20,800;20,300;20,600;20,539;131236794;2695432780,02;4357;
2005-03-08;20,300;20,400;0;20,700;20,300;20,300;20,514;103688927;2127321414,89;3544;
2005-03-07;20,600;20,700;0;20,900;20,400;20,700;20,640;95610625;1973463384,67;3495;
2005-03-04;20,700;20,800;0;20,900;20,600;20,800;20,734;69653973;1443771154,04;3142;
2005-03-03;20,500;20,600;0;20,900;20,500;20,500;20,695;99977627;2068914365,36;3583;
2005-03-02;20,700;20,800;0;20,800;20,400;20,800;20,585;117864326;2425727524,29;4109;
2005-03-01;20,400;20,500;0;20,600;20,000;20,400;20,351;114263738;2324658817,15;4015;
2005-02-28;20,100;20,200;0;20,600;20,000;20,200;20,302;156520633;3177456740,55;5456;
2005-02-25;20,100;20,200;0;20,300;19,900;20,200;20,108;102998059;2070056584,59;4410;
2005-02-24;19,600;19,700;0;20,000;19,600;19,600;19,780;97460797;1927716554,95;3730;
2005-02-23;19,600;19,700;0;19,900;19,500;19,700;19,679;136856528;2693579143,91;4965;
2005-02-22;19,900;20,000;0;20,100;19,400;20,000;19,696;287360665;5499750143,62;6178;
2005-02-21;19,700;19,800;0;20,000;19,700;19,800;19,826;169847630;3171482534,03;4743;
2005-02-18;19,800;19,900;0;20,100;19,800;19,800;19,911;125520190;2499477269,23;4818;
2005-02-17;20,000;20,100;0;20,400;19,900;20,100;20,041;190930262;3827276319,12;6425;
2005-02-16;20,300;20,400;0;20,500;20,000;20,400;20,230;166639235;3371643203,79;4801;
2005-02-15;20,500;20,600;0;20,700;20,100;20,600;20,419;117155526;2392024419,5;4006;
2005-02-14;20,300;20,400;0;20,700;20,200;20,400;20,463;99571966;2036555837,87;4029;
2005-02-11;20,200;20,300;0;20,600;20,100;20,200;20,356;193853168;3945010809,23;7395;
2005-02-10;20,200;20,300;0;20,900;20,100;20,200;20,521;592038843;12177612524,23;17881;
2005-02-09;21,900;22,000;0;22,100;21,000;22,000;21,704;438801122;9515702552,96;12573;
2005-02-08;21,000;21,100;0;21,400;21,000;21,000;21,201;145003410;3073752666,22;5012;
2005-02-07;21,200;21,300;0;21,300;20,700;21,300;21,058;161450438;3397905492,82;6515;
2005-02-04;20,500;20,600;0;20,700;20,400;20,500;20,583;121799089;2506893839,32;3837;
2005-02-03;20,400;20,500;0;20,800;20,400;20,400;20,595;270079608;5564155806,55;6617;
2005-02-02;21,000;21,100;0;21,200;20,800;21,000;21,030;95400968;2006193898,16;3908;
2005-02-01;21,000;21,100;0;21,100;20,500;21,100;20,778;98514032;2045514241,3;4408;
2005-01-31;20,500;20,600;0;20,900;20,400;20,500;20,678;110891553;2291388135,35;3723;
2005-01-28;20,200;20,300;0;20,700;20,200;20,300;20,437;117504396;2402744499,59;4071;
2005-01-27;20,700;20,800;0;21,000;19,900;20,700;20,598;230623180;4748810449,91;7185;
2005-01-26;20,300;20,400;0;20,500;20,100;20,300;20,317;125009865;2539801840,54;4151;
2005-01-25;20,200;20,300;0;20,300;19,600;20,200;19,967;138735370;2806842272,1;4965;
2005-01-24;19,800;19,900;0;20,200;19,700;19,900;19,914;241450008;4856445672,19;8209;
2005-01-21;20,200;20,300;0;20,700;20,200;20,300;20,387;152208901;3103173844,45;5111;
2005-01-20;20,400;20,500;0;20,600;20,200;20,400;20,367;207778688;4234006358,02;6355;
2005-01-19;20,900;21,000;0;21,400;20,900;21,000;21,087;164832288;3475900400,02;4321;
2005-01-18;21,200;21,300;0;21,300;20,700;21,200;21,033;154274197;3245503388,2;5544;
2005-01-17;21,400;21,500;0;21,500;20,800;21,400;21,211;105251927;2230940786,18;4638;
2005-01-14;20,700;20,800;0;21,100;20,400;20,800;20,718;170581534;3532509325,63;5235;
2005-01-13;20,300;20,400;0;20,700;20,100;20,400;20,332;203219388;4133490132,6;6534;
2005-01-12;20,200;20,300;0;21,300;20,200;20,300;20,770;218470660;4538466107,5;9210;
2005-01-11;21,200;21,300;0;21,600;21,100;21,200;21,348;129155177;2759445432,81;4483;
2005-01-10;21,600;21,700;0;21,700;21,200;21,600;21,557;104784404;2257907062,89;3862;
2005-01-07;21,100;21,200;0;21,500;21,100;21,200;21,249;126614430;2691740448,05;5775;
2005-01-05;21,500;21,600;0;21,700;21,500;21,500;21,576;49561204;1069500655,64;2027;
2005-01-04;21,800;21,900;0;22,000;21,100;21,900;21,643;179746018;3889857984,51;5565;
2005-01-03;21,200;21,300;0;21,700;21,000;21,200;21,413;111270656;2382424067,6;4806;
2004-12-30;21,100;21,200;0;21,400;21,100;21,200;21,249;61075319;1297584912,79;4533;
2004-12-29;21,200;21,300;0;21,300;20,900;21,300;21,135;67895086;1434826031,23;4803;
2004-12-28;21,000;21,100;0;21,200;20,800;21,000;20,990;37387974;784772100,99;3541;
2004-12-27;20,900;21,000;0;21,200;20,800;21,000;21,006;45655205;959092346,56;4675;
2004-12-23;20,900;21,000;0;21,400;20,800;20,900;21,063;101675650;2142298126,57;5766;
2004-12-22;21,300;21,400;0;21,600;21,200;21,400;21,438;65700092;1412407867,24;4271;
2004-12-21;21,300;21,400;0;21,600;21,300;21,300;21,441;69747693;1506122338,59;3869;
2004-12-20;21,600;21,700;0;21,800;21,400;21,600;21,649;105537298;2286297555,11;4168;
2004-12-17;21,100;21,200;0;21,700;21,200;21,200;21,386;118918624;2545897556,28;4855;
2004-12-16;21,700;21,800;0;21,900;21,300;21,700;21,686;124880810;2707261805,11;4101;
2004-12-15;21,300;21,400;0;21,900;21,400;21,400;21,669;93727425;2031017529,92;4008;
2004-12-14;21,700;21,800;0;21,800;21,500;21,800;21,651;56489746;1223287176,72;3159;
2004-12-13;21,500;21,600;0;22,000;21,600;21,600;21,841;55866979;1220064822,22;3467;
2004-12-10;21,700;21,800;0;21,800;21,400;21,800;21,640;91301172;1976183525,76;4820;
2004-12-09;21,500;21,600;0;22,400;21,500;21,500;21,862;187580257;4104055225,54;7703;
2004-12-08;22,400;22,500;0;22,800;22,200;22,400;22,505;88226498;1986159152,53;4172;
2004-12-07;22,700;22,800;0;22,800;22,300;22,800;22,603;73705454;1665833207,26;3606;
2004-12-06;22,300;22,400;0;22,700;22,300;22,400;22,481;63852544;1435662619,63;3576;
2004-12-03;22,500;22,600;0;23,100;22,500;22,600;22,764;122895593;2797665762,02;5313;
2004-12-02;22,900;23,000;0;23,000;22,800;23,000;22,901;124139493;2842210719,3;5213;
2004-12-01;22,700;22,800;0;22,900;22,500;22,700;22,684;136464143;3094666069,86;4167;
2004-11-30;22,300;22,400;0;22,700;22,300;22,400;22,486;76013935;1709415604,5;3830;
2004-11-29;22,400;22,500;0;22,900;22,300;22,400;22,597;118315131;2673224594,28;4034;
2004-11-26;22,300;22,400;0;22,800;22,300;22,300;22,501;81228299;1820488649,05;3412;
2004-11-25;22,700;22,800;0;23,000;22,700;22,700;22,809;52242641;1191660585,88;2565;
2004-11-24;22,700;22,800;0;23,000;22,600;22,700;22,778;89763409;2044564685,1;2929;
2004-11-23;22,700;22,800;0;23,000;22,600;22,700;22,762;129049961;2921822022,19;3923;
2004-11-22;22,400;22,500;0;22,500;22,200;22,500;22,369;127740424;2827431389,4;4583;
2004-11-19;22,800;22,900;0;23,200;22,800;22,800;23,036;75485177;1738879459,84;3424;
2004-11-18;23,100;23,200;0;23,200;22,900;23,100;23,044;91666888;2112336432,27;4616;
2004-11-17;22,900;23,000;0;23,100;22,700;23,000;22,890;106190557;2430494281,78;4558;
2004-11-16;22,500;22,600;0;22,800;22,400;22,600;22,544;97025368;2187815147,84;3950;
2004-11-15;22,700;22,800;0;23,200;22,600;22,700;22,910;175226179;4012829863,25;7298;
2004-11-12;22,500;22,600;0;22,600;22,000;22,500;22,249;174253168;3872621209,49;7975;
2004-11-11;21,600;21,700;0;21,900;21,300;21,600;21,661;132094303;2859371206,2;4572;
2004-11-10;21,400;21,500;0;21,900;21,400;21,400;21,707;106854167;2319539476,28;3842;
2004-11-09;21,600;21,700;0;22,100;21,600;21,600;21,865;94538323;2067571057,44;3997;
2004-11-08;21,900;22,000;0;22,200;21,300;22,000;21,782;143804629;3131913318,01;5478;
2004-11-05;21,500;21,600;0;21,800;21,500;21,500;21,634;49225427;1062294371,98;1785;
2004-11-04;21,300;21,400;0;21,700;21,100;21,400;21,405;164613360;3526899475,66;4371;
2004-11-03;21,800;21,900;0;22,100;21,600;21,900;21,865;206087235;4502326488,83;6018;
2004-11-02;21,600;21,700;0;21,700;21,000;21,700;21,339;133752441;2853480798,72;5246;
2004-11-01;20,900;21,000;0;21,000;20,400;21,000;20,779;74737450;1552498645,96;3383;
2004-10-29;20,600;20,700;0;21,000;20,600;20,600;20,806;101663564;2115128496,61;3313;
2004-10-28;20,800;20,900;0;21,200;20,700;20,800;20,940;149676607;3133940190,61;5132;
2004-10-27;20,700;20,800;0;20,800;20,400;20,700;20,577;125958994;2590253365,17;4514;
2004-10-26;20,300;20,400;0;20,400;19,900;20,400;20,219;132335725;2675234108,67;5507;
2004-10-25;19,800;19,900;0;20,300;19,800;19,800;20,007;230851714;4619923944,54;10216;
2004-10-22;20,700;20,800;0;21,400;20,600;20,800;20,969;698120579;14655983400,23;19295;
2004-10-21;22,500;22,600;0;23,300;22,100;22,500;22,612;303032193;6853843538,95;9113;
2004-10-20;23,000;23,100;0;23,400;22,700;23,000;23,090;209355048;4834597571,83;6380;
2004-10-19;23,600;23,700;0;23,800;23,400;23,600;23,619;121449787;2860803097,06;5902;
2004-10-18;23,000;23,100;0;23,200;22,900;23,000;23,061;89944339;2032558244,09;3049;
2004-10-15;23,000;23,100;0;23,200;22,600;23,000;22,858;126677583;2896191024,19;4708;
2004-10-14;22,800;22,900;0;23,600;22,800;22,900;23,219;177437505;4120067097,92;6355;
2004-10-13;23,400;23,500;0;23,500;22,900;23,500;23,268;115396468;2683131091,82;4557;
2004-10-12;22,700;22,800;0;23,000;22,600;22,800;22,720;156403153;3553507804,94;4437;
2004-10-11;22,900;23,000;0;23,000;22,800;23,000;22,898;80124869;1836233221,76;3284;
2004-10-08;23,100;23,200;0;23,500;22,900;23,100;23,157;142806009;3309688528,56;4771;
2004-10-07;23,400;23,500;0;23,700;23,400;23,400;23,524;123294797;2899862654,25;4418;
2004-10-06;23,200;23,300;0;23,600;23,200;23,300;23,347;116186914;2712837658,09;3665;
2004-10-05;23,400;23,500;0;23,700;23,300;23,500;23,464;120330367;2823428346,89;5369;
2004-10-04;23,500;23,600;0;23,600;23,300;23,600;23,441;100276677;2349842500,72;5798;
2004-10-01;23,100;23,200;0;23,200;22,600;23,200;22,973;123212067;2829251421,96;5866;
2004-09-30;22,600;22,700;0;23,200;22,600;22,600;22,850;132135153;3019209907,04;5391;
2004-09-29;23,000;23,100;0;23,000;22,300;23,000;22,647;163932556;3711536068,5;7320;
2004-09-28;22,000;22,100;0;22,200;21,800;22,100;22,015;126780597;2785505489,01;3421;
2004-09-27;22,100;22,200;0;22,200;21,900;22,100;22,083;117255116;2589723085,1;3982;
2004-09-24;22,400;22,500;0;22,600;22,200;22,400;22,412;126192043;2828053906,24;4992;
2004-09-23;22,300;22,400;0;22,500;21,700;22,400;21,977;262099125;5760334324,95;5955;
2004-09-22;22,000;22,100;0;22,200;21,400;22,000;21,908;328892762;7204910499,7;8970;
2004-09-21;21,400;21,500;0;21,700;21,300;21,500;21,487;96538587;2062702076,84;3354;
2004-09-20;21,400;21,500;0;21,700;21,200;21,500;21,465;126062289;2697685425,27;4458;
2004-09-17;21,500;21,600;0;21,900;21,300;21,600;21,586;203593574;4393536995,9;7273;
2004-09-16;21,300;21,400;0;21,400;20,800;21,300;21,101;138489156;2922920914,88;5035;
2004-09-15;21,200;21,300;0;21,700;21,100;21,300;21,431;146058651;3126876943,96;5887;
2004-09-14;21,100;21,200;0;21,400;21,000;21,200;21,178;120541333;2552899202,03;5119;
2004-09-13;21,500;21,600;0;21,500;20,500;21,500;20,972;181848917;3812619261,48;7792;
2004-09-10;20,300;20,400;0;20,400;20,100;20,400;20,286;106523676;2158867614,75;4055;
2004-09-09;19,700;19,800;0;20,200;19,300;19,800;19,773;312629320;6182434626,39;7619;
2004-09-08;19,700;19,800;0;20,300;19,700;19,700;19,959;152479691;3043298844,6;4650;
2004-09-07;19,900;20,000;0;20,300;19,800;19,900;20,063;124003276;2487855776,15;4494;
2004-09-06;20,200;20,300;0;20,400;20,100;20,200;20,255;58216572;1179353971,57;3072;
2004-09-03;20,300;20,400;0;20,600;20,300;20,300;20,430;167736172;3426995455,87;4992;
2004-09-02;20,700;20,800;0;21,000;20,500;20,800;20,772;127709156;2652668309,58;4123;
2004-09-01;20,700;20,800;0;20,800;20,400;20,800;20,586;119801634;2465462952,81;4687;
2004-08-31;20,200;20,300;0;20,500;20,100;20,200;20,343;140621905;2860821084,31;3943;
2004-08-30;20,500;20,600;0;20,700;20,300;20,600;20,488;81391344;1667507741,85;3387;
2004-08-27;20,300;20,400;0;20,400;20,000;20,400;20,223;116070082;2349866092,43;3201;
2004-08-26;20,200;20,300;0;20,700;20,200;20,300;20,468;99119806;2028713785,07;3755;
2004-08-25;20,300;20,400;0;20,400;20,000;20,400;20,201;104849824;2126065952,6;3094;
2004-08-24;20,100;20,200;0;20,700;20,100;20,100;20,444;179902747;3677712987,09;5463;
2004-08-23;20,400;20,500;0;20,500;19,800;20,500;20,231;230966527;4682628909,52;6717;
2004-08-20;19,500;19,600;0;19,700;19,300;19,600;19,477;106486417;2074155656,92;3508;
2004-08-19;19,600;19,700;0;20,000;19,400;19,700;19,699;190988370;3759003590,3;5987;
2004-08-18;19,300;19,400;0;19,400;18,700;19,400;19,114;185808377;3551631746,32;5296;
2004-08-17;19,000;19,100;0;19,300;18,500;19,100;19,004;198934982;3780106166,51;5918;
2004-08-16;18,500;18,600;0;18,500;17,700;18,500;18,188;152667775;2775722670,54;5638;
2004-08-13;18,000;18,100;0;18,300;17,500;18,100;18,004;230479719;4149371000,1;7185;
2004-08-12;17,700;17,800;0;18,700;17,400;17,700;17,948;332627813;5970769266,11;10114;
2004-08-11;18,400;18,500;0;19,100;18,200;18,400;18,596;293163094;5453633498,23;8526;
2004-08-10;19,200;19,300;0;19,400;18,900;19,300;19,174;142866869;2738114936,44;5148;
2004-08-09;18,900;19,000;0;19,400;18,700;18,900;18,955;130466167;2473695436,91;6430;
2004-08-06;19,200;19,300;0;20,000;19,100;19,200;19,566;203560448;3987855588,25;6956;
2004-08-05;20,100;20,200;0;20,400;20,000;20,200;20,228;83463726;1688252593,44;2982;
2004-08-04;19,700;19,800;0;20,000;19,600;19,800;19,790;95091485;1882917399,62;4867;
2004-08-03;20,100;20,200;0;20,500;20,100;20,200;20,338;66515704;1352207063,26;2959;
2004-08-02;20,200;20,300;0;20,400;20,000;20,300;20,211;63559010;1285656616,9;3292;
